Word,Count
1671800,3
Immediate.,3
instance.,3
26-Dec-2022,3
Lorenzo,3
1671655,3
"Inspection"".",3
2022-12-31,3
Overload,3
"depressed,",3
depress,3
overload.,3
"pushing,",3
"overload,",3
slashing,3
1761680,3
17/11/2023.,3
"correspondence),",3
08.12.2023,3
14/11/2023,3
621,3
08.12.203,3
"standby),",3
MA,3
RCS,3
11748-32-2553-2023/REVISION1,3
diving,3
durability,3
unnoticeable,3
thoroughness,3
Angle,3
"""EPL""",3
Meeting/training,3
Stanchion,3
work/process/planning/programming,3
H/H,3
confirmation/instruction,3
1662224,3
assertive,3
doubt.),3
pool,3
ex-hands,3
Procedure/Practice.,3
Policy/,3
1774266,3
parallax,3
MASCOW,3
28degress,3
telegraph.,3
Parallax,3
1774309,3
tested/approved,3
Factors.,3
Annunziata).,3
(Torre,3
30/11/2022,3
13/11/2022,3
1662204,3
/company,3
1774648,3
regularly/as,3
1662574,3
"(drums,",3
1774151,3
explanations/reasons,3
"later),",3
"clarification,",3
contaminate,3
impurities?,3
media,3
"A.1047(27),",3
protectants,3
depleted,3
proportion.,3
balance.,3
BULL/TEC/038,3
"""Testing",3
"generator"",",3
1773732,3
"V/14.2,",3
(Rocket,3
guide).,3
OIC.,3
consonance,3
1662763,3
Supernumerary,3
1662723,3
3.Deficiencies,3
maintained).,3
1662708,3
1773853,3
(94,3
items),3
"pallets,",3
monitor/check,3
ENTSORGUNGSSCHIFFFAHRT,3
Fishing,3
"Glas,",3
Tankwaschwasser,3
Abwasser,3
×,3
Kunststoffe,3
4.00,3
Lebensmittelabfälle,3
0.18,3
Domestic,3
"(paper,",3
"metal,",3
bottels),3
Hausmüll,3
"(Papier,",3
"Lumpen,",3
"Metall,",3
Ran,3
Flaschen),3
1.82,3
perishable,3
pflanzliche,3
Öle,3
Incenerater,3
ashes,3
Asche,3
aus,3
Verbrennungsanlage,3
Betriebsabfälle,3
Animal,3
carcasses,3
Tierkörper,3
Ballastwasser,3
Bilgenwasser,3
ölhaltiges,3
Ölschlamm,3
Fbestest,3
STOD,3
STAR,3
trmtt,3
703,3
550,3
790,3
E-Mail:,3
info@mascow-entsorgung.de,3
STUD,3
Schiffsname,3
Victoria,3
Nummer,3
9817511,3
Rufzeichen,3
5LLC4,3
BRZ,3
35027,3
Liegeplatz,3
Entsorgungsdatum,3
25.12.23,3
vehicle,3
Entsorgungsfahrzeug,3
(Schiff,3
LKW),3
ölhaltige,3
Alarm),3
(TSO,3
1662092,3
"dismissed,",3
factor?,3
advisory.,3
Venting,3
upgrading/amending,3
1773258,3
Flush,3
-Several,3
underlined.,3
findings/defects.,3
1773299,3
COMPRESSER,3
procedures;,3
1.Air,3
"re-greased,",3
Procedures/follow,3
1773330,3
1662864,3
Connector,3
dissipation.,3
OMM-manual,3
N/mm2,3
16mm,3
FFA/LSA,3
1773335,3
"26-09-2023,it",3
1773410,3
Humidity,3
accelerated,3
fogging,3
ETM,3
seasons.,3
wash-water,3
-45°,3
Controlled,3
Externally,3
nominee,3
/Plans,3
"by-passed,",3
avail.,3
Still,3
tripping,3
stablished,3
Investigated,3
24/11/2022.,3
"1610lt,",3
SSO/PFSO,3
signed/stamped,3
1772839,3
"(English),",3
'WORKING,3
ENGLISH',3
1773118,3
EXTERNAL-CONDITIONS,3
>1.4.1,3
Company's/ship,3
>3.28,3
(PSC/3rd,3
"Inspectors,",3
Agents);,3
Regulations/Procedures,3
1773249,3
NCX,3
borrow,3
Rules/,3
Copied,3
Drawings,3
'0'.,3
deicing,3
unimpaired,3
Stamford,3
"274,",3
KVA,3
150.,3
1662786,3
21/8/23.,3
04/03/2024.,3
"Balance,",3
(EDG),3
Spindle,3
81.5,3
"""Electric",3
"Balance.""",3
"machines,",3
configuration.,3
"protocol,",3
disassembled.,3
el.,3
(up,3
KW),3
"release,",3
load?,3
1662768,3
"overheated,",3
EDG',3
overheat?,3
"radiator,",3
reissuance,3
restricts,3
"coolant,",3
UCM,3
Alternator:,3
1773466,3
163KW,3
awareness-,3
knock-off,3
(Vol%),3
wire/sling,3
short-circuits.,3
023),3
no.080,3
1773489,3
1773494,3
Mean,3
extinguish,3
1773681,3
firmly.,3
1773688,3
SO2(ppm),3
scrubber.,3
arose.,3
"kW,",3
stabilized,3
Hz),3
12:45,3
detained,3
"""EDG",3
"operational"".",3
particulars:,3
Engine:,3
SisuDiesel,3
634,3
"BIG,",3
storage:,3
Fanggeräte,3
1767155,3
"terms,",3
40hrs/week,3
COE.,3
GUANGXI,3
"records""",3
"C1315400,C1315101,C1513121",3
"Sunday,",3
/print,3
Bug,3
"C1313000,",3
ShipShure,3
"skill,",3
RSQ,3
06-,3
C1312000,3
drill/meeting/inspection/mooring/etc.,3
wrongly.,3
FJDS-SM-01-09B.,3
work/Rest,3
"C,D,E,F",3
Reg.35-1,3
15.12.,3
06.12.2022,3
Outfitting->,3
Problem->,3
Implementation->,3
18.11.2022,3
17.11.2022,3
"Policies,",3
Controls,3
Addressed,3
"overtime,40hrs",3
1776707,3
03/2024,3
validation.,3
records/evidence,3
1661764,3
"11),",3
measures-not,3
Bulk-carriers,3
(foot,3
tear),3
(wear,3
delivery).,3
pressure-no,3
pipes-Inoperative,3
5806-90229,3
"Suape,",3
Basic/,3
1661482,3
04104,3
30cms.,3
15cms,3
1661422,3
latest.,3
EXPIRED.,3
"""pre-alarm""",3
SHANGHAI,3
activate.,3
1776695,3
Physician,3
tick/circle,3
(Rank),3
notwithstanding,3
T-ISS,3
pump#1,3
E-waste,3
1777132,3
"""ZERO""",3
informations.,3
1776803,3
non-proper,3
'Weekly,3
Inspection',3
nature/importance.,3
"all,",3
slightly.,3
stb/side,3
Door(stb/side),3
wings),3
(two,3
1660416,3
"chandler,",3
(Sept.,3
inspection/survey,3
"disembarkation""",3
MSC.256(84),3
publication/on,3
overhead.,3
illuminate,3
navigation/,3
1660206,3
lightest,3
seagoing,3
III/3.13.,3
30°,3
55°,3
"horizontal,",3
S.R.,3
Likewise,3
4000hrs,3
"""March",3
1660756,3
B-6,3
Map,3
(theoretical,3
practical),3
1.flash,3
16GB,3
FAT32.,3
Logged,3
'adv,3
operator',3
decoding,3
Reg.15.2,3
interchangeable.,3
"harsh,",3
Rely,3
applicator.,3
"landed,",3
"sold,",3
aspects.,3
19.3.5.,3
(hydrant,3
applicator).,3
dimensions.,3
1660602,3
n,3
segregation/,3
NAVIGATION/Radar/,3
(7246hr),3
4:加强船岸沟通,3
3:加强监督管理,3
2:增强安全意识,3
1775271,3
portal,3
1775231,3
"reconditioned,",3
1662049,3
insteed,3
thet,3
bolards,3
1775243,3
(OP,3
09G),3
microphones,3
Bosun.,3
winds.,3
timelines.,3
C/Cook.,3
1:增加巡检频次,3
Defrosting,3
1775275,3
Ps,3
Sb,3
department-,3
flows,3
drainpipes,3
1775290,3
back-side,3
balancing,3
adjustment:,3
dynamic,3
onboard).,3
awareness/crew,3
veracity,3
FAL.5/Circ.39/Rev.2,3
Vessel/office,3
28/03/2022.,3
Elektroabfälle,3
(non-HME),3
Unproper,3
(nicht,3
gefährlich),3
(HME),3
(gefährlich),3
Big,3
bagsi,3
Arbeitsausführung,3
der,3
Zeit,3
von,3
Uh,3
Pumping,3
Pumpzeit,3
vor,3
Masqow,3
Entsorgungsschifffahrt,3
38,3
55,3
preserved,3
MARCOW,3
ENTSORGUNGSSCHIFFFAHRTe.K.,3
Abfall-,3
Konzer,3
Schiff,3
1774654,3
invalid,3
Doctor,3
reverse),3
1662044,3
1776351,3
"-1-,",3
"padlocked,",3
precedence,3
threats,3
lesser,3
oxidation,3
1776417,3
COMPLETELY,3
"Jan.02,2023.",3
sunshine,3
1661822,3
"parties,",3
EXCESSIVE,3
MIXTURES,3
ACCUMLATION,3
WELLS,3
FOUNS,3
机舱后污水井,3
有油,3
1:缺少检查,3
inspection。,3
2:船员缺乏足够的安全意识,3
3:主管人员责任心不强,3
"排净污水井的水,井内底部及四",3
周清洁除锈。,3
1:Deballast,3
"02/11/2022,",3
the1bilge,3
2:污水井及周围涂油漆,3
peeling;,3
intervals;,3
1775347,3
insufficiently.,3
s-05,3
Inattention.,3
pain,3
maintenance/painting.,3
min.),3
07/04/2023.,3
Custom,3
Mexico,3
Black-out,3
"""best",3
"before""",3
Techn.,3
1775718,3
lubricated.,3
1661891,3
recified,3
13184-787351,3
1661877,3
1776083,3
basement,3
/phone,3
'N/A',3
1776115,3
recognized.,3
1661830,3
criterion.,3
1776330,3
IV-Regulation,3
10.1,3
15A,3
MCB,3
stopping.,3
4/5/6),3
1769258,3
(No.4-No.6,3
Cylinders),3
2022-12-01).,3
"UNITED,",3
"MAIZURU,",3
SEPT,3
2022-11-30,3
6EY18ALW.,3
"class-approved,",3
pulse,3
"charger,",3
21:09,3
1/2/3,3
"display,",3
1664888,3
01/12/2022,3
readout,3
answers,3
boy),3
(ABs,3
"palm,",3
22-10-2022).,3
banks,3
8-10-2022,3
"24-9-2022,",3
"2-9-2022,",3
"24-8-2022,",3
(conduct,3
1664891,3
19.12.2022.,3
Klang,3
"Navtex,",3
"screen"".",3
FR,3
chaper,3
pluged,3
ports;,3
terminals;,3
FR.,3
1768771,3
(4th,3
DEC,3
18hrs,3
voyage),3
continuity,3
voyages).,3
RELEASER,3
"COMPLACENCY,",3
PERSONNALY,3
PLACE.,3
F.O.TK-SELF-CLOSE,3
SELF-CLOSE,3
1768931,3
certificates',3
05.12.2023,3
06.12.2023,3
1769036,3
1769167,3
LAS/FFE,3
1769219,3
JRC/NCR-333,3
reads,3
"etiquette,",3
Nagoya.,3
dependable,3
PARTICULAR,3
reinforcing,3
aids.,3
copy).,3
windy,3
ratguard,3
wires/aft,3
"Limitation,",3
9480KW,3
5240,3
UNAWARENESS,3
PURCHASE,3
NOS,3
INDIVIDUAL,3
UNITS,3
MAINTAINED.,3
PSC-,3
1770092,3
perspective,3
rich,3
"""XH030306",3
"PMS""",3
1770178,3
attention;,3
Proofs,3
depict,3
prudent,3
rounds/checks,3
INSP-002,3
1770185,3
opted,3
watching.,3
comparable,3
off-scanned,3
"managers,",3
04.12.2022,3
ADM-18,3
vol.3,3
20.04.2022,3
04.Dec.2022,3
Routinely,3
Costs,3
Reg.2.5.2,3
1-DEC-22,3
(Audio,3
(opening,3
",pumps,",3
",etc.)",3
4.2.,3
2.2.5.5,3
installations:,3
11-07-2022,3
1664676,3
"only""",3
"""For",3
1769571,3
'MAIN,3
TEMPERATURE',3
off-scanned.,3
"embarkation,",3
1664664,3
"Calibrator,",3
Offs,3
canning,3
police,3
1768667,3
basic/underlaying,3
1767636,3
1767571,3
Air-conditioning,3
knocking,3
emanated,3
neighboring,3
possessed,3
(ROB),3
"Pyeongtaek,",3
Master/Managers.,3
Singapore),3
"Fortunately,",3
2023(agwwp).,3
MARDEP,3
AESM,3
Firm,3
Concluded,3
Dep.,3
assists,3
1767706,3
anti-fire,3
FJDS-SP-EL,3
10-04C,3
1767962,3
"(Spain,",3
26~28,3
replace/repair,3
3.Onboard,3
5.Technical,3
1767994,3
Alarms),3
Master/company,3
Distraction,3
OFF),3
(2ND,3
D.O,3
/F.O,3
Assembled,3
1767302,3
(vibrations).,3
1767326,3
>3.10.3,3
LSA/09,3
1767373,3
/International,3
typo/clerical,3
Flag/Class,3
"whereas,",3
"stamped,",3
OT-V-1443,3
1665704,3
OT-V-1444,3
compared/verified.,3
1767374,3
TORCH,3
PROOF,3
auditor/Vessel,3
audit/vessel,3
1767439,3
only;,3
standard;,3
cavity,3
departure;,3
1767452,3
(EUT,3
Unusual,3
FAMILIARIZED,3
1665370,3
"sphere,",3
Simultaneous,3
1768190,3
Neck,3
fireman.,3
west,3
south,3
ranging.,3
07118:,3
08-03-2023).,3
01102:,3
"M-003,",3
"2-03,",3
Croatian,3
"03.12.2022,",3
transducer,3
1768298,3
"indicate,",3
boat/rescue,3
Company/DPA,3
Master/Officers,3
Lifeboats/Rescue,3
1768450,3
medium-built,3
598:,3
034-,3
MOU),3
"B.C.,",3
Suits.,3
connector.,3
consultant,3
1665619,3
"09:00-09:30LT,",3
MR.ERCAN,3
TURKMENOGLU.,3
"potential,",3
Misjudgement,3
pressurize,3
proper/safe,3
tarniee,3
pressurisation,3
Whilst,3
Fal.5.Circ.39.Rev2.,3
internet.,3
(Fal.5.Circ.39.Rev.2.p.5),3
Glitch,3
Carelessness.,3
E-certificates,3
FAL.5,3
Circ.39/Rev.2,3
"Though,",3
binder/file,3
binder.,3
witnessed/verified,3
reprinted,3
(scope,3
Ch.Ill/Reg.19.3.5.2),3
(helmet,3
"tighten),",3
"25-Nov-2023,",3
"18:30-19:00LT,",3
"26-Nov-2023,",3
"gyro,",3
deeming,3
1664418,3
dehumidifier,3
2022.Please,3
jubilee,3
"Separator,",3
Jubilee,3
03/,3
educational,3
anonymous,3
pie,3
/oily,3
Annex/,3
1771832,3
plan's,3
1771856,3
Seized.,3
stand-alone,3
variation.,3
COT's,3
chute,3
gas-freeing,3
(flap,3
"operate,",3
'Inadequate,3
maintenance'.,3
"28/11/2022,",3
Administrator.,3
(F0901),3
shouting,3
participate.,3
Incheon,3
"02-03/12/2022,",3
welds,3
WEATHERTIGHT,3
"(hatchway-,",3
tarpaulins,3
REALITY,3
04.12.2023,3
"REPORT,",3
TIMING,3
TOTAL,3
PARTICIPATING,3
information/,3
BC17.4,3
"method,",3
Ship/shore,3
Practice/,3
1771532,3
assured.,3
darker,3
stake,3
IC:20,3
1663309,3
1771688,3
(immersion,3
suits),3
Derective,3
96/98EC.,3
rigidly,3
"deputy,",3
adaptable,3
"prioritized,",3
progressed,3
HEAVILY,3
HANDLES,3
fails.,3
(F0901).,3
surge,3
1662976,3
/arrange,3
15.12.22.,3
Casablanca,3
Morocco.,3
any).,3
"English""",3
1772214,3
DIFFICULT,3
No.2329-1,3
1772237,3
"backwards,",3
issues/defects,3
1772271,3
LSA/FFE.,3
stencilling,3
/painting,3
stencilled,3
1772353,3
"hot,",3
LANGUAGE:,3
tubings,3
deteriorate.,3
harbour,3
workable,3
approve.,3
mountings,3
(Brazil,3
125,3
in-put,3
1772195,3
"Hold,",3
lifespan,3
"Tank,",3
No.12,3
cyl,3
....,3
"stains,",3
F0901,3
No12,3
Shock,3
1771909,3
"telex,",3
"fax,",3
"Repairs,",3
10.1.3.3.,3
par,3
Fault'.,3
'Sensor,3
Latter,3
22/12/2022.,3
shoot,3
22/11/2022.,3
Nobody,3
3/officer,3
"written,",3
habit,3
sensor's,3
"specifically,",3
"malefaction,",3
CH#2,3
25/11/2022,3
Space),3
CONFORMITY,3
Inspection;,3
variations,3
Long-term,3
Adult,3
sizes.,3
adult,3
"sized,",3
1664248,3
s.w,3
Shark,3
bicycle,3
09209-Low,3
AC220,3
panel-,3
"insulation,",3
11113-Lub,3
shaking.,3
check/inspection/maintenance,3
(H&S,3
marker's,3
BUS,3
RTA,3
haven't,3
"FAMILY""",3
pneaumatic,3
8DK-20e,3
DKN820Z1101,3
manufacture:,3
#2:,3
heights,3
对相关船员进行体系文件SOM-MD004(航行计划)的培训。,3
AQ5K201367,3
#3:,3
SSQ&E,3
/checked,3
1664261,3
wights,3
"for,",3
1770241,3
"Fremantle,",3
Australia:,3
07199-,3
Gradual,3
lock-in,3
insulation).,3
Foggy,3
range.Def.to,3
maintenance/inspection.,3
/inspection,3
Monoethylene,3
monoethylene,3
1770326,3
1770347,3
"code-12283,",3
1770475,3
OOBW,3
1770486,3
Store),3
(Towing,3
locate.,3
Immingham/UK.,3
instructions/recommendations.,3
31-12-2023,3
31-10-2022,3
1664305,3
(photos),3
AQ5K201368,3
#4:,3
AQ5K201369,3
feet,3
Valves:,3
Master/SSO,3
/crew,3
thing,3
Kyaw,3
thrua,3
Myo,3
KYAW,3
KYAW.,3
1663840,3
extension.,3
association,3
objection,3
1663652,3
"Barrier,",3
"M/E,",3
"30,2022.",3
LRE-24-0003,3
Panels.,3
Faults,3
"14,2022.",3
4414,3
MEMO,3
SQS,3
NSE.,3
Paragile,3
OLR,3
1771440,3
faulty;,3
1663864,3
Repairs:,3
"#2,",3
Asian,3
VS1,3
sourcing,3
"us,",3
(either,3
SOM-MD004.,3
D/Gs,3
01303,3
PENETRATIONS,3
船舶培训不到位,3
船员疏忽,3
使用两种方法定位间隔的频率不符合航行计划。,3
1663922,3
ZERO.,3
ElectroMagnetic,3
1771083,3
communication/Implementation,3
-DEFICIENCY,3
electrocution.,3
1771117,3
15/12/2023,3
4.3kts.,3
(P/S),3
photographs.),3
1663882,3
24.12.2022,3
"Furter,",3
CR,3
"No.5,",3
08-Dec.,3
FM-8900S),3
1672642,3
drainpipe.,3
Cat,3
cc,3
(carbon,3
dollars/month,3
(category,3
604,3
0.2CM,3
one).,3
22CM,3
stipend,3
cat,3
"cadets,",3
Payments,3
facts.,3
broom,3
"fabricated,",3
Monitoring/planning,3
inputted,3
Whereas,3
unmanned.,3
accomplished.,3
"incorrect,",3
Fobas,3
calcaulator,3
comming,3
Gasses,3
"fortnightly,",3
queried,3
inconsistencies.,3
AC/,3
03.03.2023,3
cadets',3
acquiring,3
acquire.,3
stipends,3
Datu,3
missed-out,3
danaos,3
remuneration),3
1750245,3
(monthly,3
"payment,",3
"Dafeng,",3
1750406,3
Meet,3
(CBA},3
gypsies,3
"Restrictions,",3
Seaway,3
Legislative,3
.Regarding,3
-Ships,3
"gypsy,",3
-Defect,3
suek),3
HK,3
payroll.,3
payroll,3
timesheets,3
time/week,3
tips,3
Addendum,3
"overtimes,",3
divided,3
cleaning/resurfacing,3
(preventive),3
top),3
working/resting,3
1680880,3
VT-V-671,3
demanding/challenging,3
1751328,3
(CO2),3
Actually,3
"O2&CO,",3
1751415,3
seven,3
members-date,3
"PHONG,",3
"24""",3
"advanced,",3
13rd,3
satisfacory.,3
"(open/close),",3
VT-V-670,3
maintanance,3
1751763,3
termly.,3
SMP05-RELIABILITY,3
De-rusted/upgrade,3
HPMS,3
No.01-0302,3
INSTRUCTRUCTION,3
1751850,3
PROCEDURE(USED,3
SECA),3
IMPLEMENTED,3
"resting,",3
Aus,3
(tank,3
20:04,3
1681127,3
AGING,3
manoeuvring.,3
Shortcutting,3
(Attached).,3
confirmation).,3
documentation-,3
certificates/,3
exempt),3
11-april,3
E-Safety,3
1750930,3
"L/B,",3
(Attach,3
"sign),",3
102/24/add.1.,3
MSC102/24/add.1,3
1751071,3
(One,3
cabinets:,3
3/FEB/2023,3
place.),3
"non-branded,",3
off-landing,3
Plymouth,3
Auckland.,3
1751235,3
DIGITAL,3
Inadvertent,3
Lahad,3
socket/connection.,3
OBA-LG-060,3
hazards),3
A(교육부족-Lack,3
education),3
I-C(절차부재-Absence,3
folders.,3
Documents/Files,3
"G/E,",3
1681693,3
(APP,3
prohibits,3
elevator's,3
another.,3
escaper,3
records).,3
"04/02/2023,",3
CBT(Computer,3
taping,3
Compatibility,3
routes),3
'TKNF-09-01,3
"TKNG-09-01,",3
reveal.,3
"deficiency's,",3
(Computer,3
Compatibility.,3
incompatibly,3
incompatibility,3
Landed,3
1681684,3
1749875,3
Louisiana,3
verity,3
603M3,3
#8,3
"stripped,",3
"aware,",3
1681829,3
Ports'.,3
Discarded,3
(E-waste),3
Adelaide,3
weekend.,3
monkey-deck.,3
6-,3
28-09-23,3
1749453,3
Boarded,3
检查时发现2023年9月3日航行途中没有记录罗经差,3
值班驾驶员不熟悉,3
公约和船舶安全管理体系,3
船长没有有效地进行监督检查,3
Tests.,3
E/08,3
1749525,3
Stem,3
1749594,3
luck,3
20.12.2023,3
1749650,3
1681748,3
04.07.2023.,3
stresses,3
shipyard's,3
problem:,3
Phosphide,3
"Viking,",3
TOB,3
1750037,3
abandonship.,3
trainings/briefings.,3
checks/inspections/maintenance,3
"7,10).",3
"7,10.",3
operations/,3
ISM/Shipboard,3
/C/Officer,3
documentetion,3
Magnesite,3
Calcine,3
questioning,3
HOLDER,3
Aster,3
1750094,3
(was,3
Bilk,3
"filter,",3
1681201,3
"efficiently,",3
decreasing,3
"stored/stowed,",3
hesitation,3
1750197,3
"Circulars,",3
1750234,3
Unauthorized,3
wiring-During,3
WIFI,3
survivors,3
REQUIREMENTS.,3
"Liferafts,",3
REMINDERS,3
"02-Feb-2023,",3
1749939,3
1681636,3
no.2303,3
deck-log,3
(SI070117),3
Steaming,3
1749985,3
PURIFING,3
-FAILURE,3
-LACK,3
ANTICIPATION,3
-INADEQUATE,3
-SAFETY,3
STEAMING,3
-DETEOROIRATED,3
1681568,3
VISIBLE.,3
-VESSEL,3
REFRESHMENT,3
-THIS,3
RE-OCCURRENCE,3
VISITS,3
PHOTO,3
DILIGENTLY.,3
-MASTER,3
DISCUSSED/TRAINED,3
MARKINGS,3
DETAILED,3
NON-COMPLIANT,3
CONSUMED,3
element/SMI-S-H27/EMERGENCY,3
date(last,3
"船上配有最新的航海通告;二副2月1日刚接班,不熟悉文件存放位置。",3
FAL.5/Circ.39/Rev.2.,3
procedure/Instruction.,3
5/Circ.,3
39/Rev.2,3
Demonstrated,3
1752629,3
corridors.,3
(repair,3
pending).,3
3-September-2023.,3
2022.11。,3
"航海通告没有最新版本,船上最新版本是",3
2022.11.),3
1679993,3
INAPPROPRIATE,3
pre-join,3
Consequence,3
Inconsistencies,3
1679843,3
2023.02.05,3
Result,3
eng.,3
1679825,3
1.2.3,3
TGP,3
(COSWP),3
salient,3
regret,3
re-enforced,3
endorsement),3
"船上配有最新的航海通告,在检查时二副不熟悉存放文件夹位置。",3
SMP(safety,3
Presented.,3
"FIFO,",3
longest,3
"in"")",3
"out"").",3
bad.,3
staple,3
cooks',3
Cartoon:,3
pre-Arrival,3
paln,3
00,3
",and",3
crack.Lack,3
"℃,",3
method/interval.,3
tools/equipment.,3
procedures/instruction.,3
Co-ordinate,3
(sign/stamp),3
28.09.2023,3
FRT,3
d-deck,3
1680150,3
1680081,3
要求二副熟悉公司安全管理程序:新聘及转岗人员职责熟悉程序。,3
manual)-SMP-01,3
(2011,3
6.2,3
6.3),3
hoses/,3
Jetty,3
shipsrailing.,3
1752853,3
assigned.,3
1679377,3
date/,3
"gallon,",3
(Condition,3
"No2,",3
"No3,",3
07109-The,3
implements,3
"others,",3
associates.,3
unscrewed,3
01199-The,3
01-Feb-2020,3
quarter.,3
"passed,",3
file's,3
Certifiecate,3
deficienciesto,3
1752918,3
test-gas,3
bumpcheck,3
depletion,3
emit,3
transporting,3
1679351,3
on-site.,3
1753090,3
"Anyhow,",3
elsewhere,3
Pusan,3
Slings,3
ON-BOARD,3
1679628,3
seams.,3
Ultrasonic,3
MPI,3
"NDT,",3
"weld"".",3
vee,3
groove,3
"""single",3
13mm,3
"plate,",3
400mm,3
680mm,3
280,3
dye,3
appointed.,3
LLC,3
Cardiff,3
team;,3
STRESS,3
unstressed,3
anodic,3
galvanic,3
stiffness.,3
stronger,3
6150,3
waves,3
"6.4m,",3
1752837,3
1680220,3
damaged.(99/10),3
FIFO,3
"careful,",3
1680866,3
1752044,3
SWI-C8-24,3
device>>,3
1752066,3
famililiarizaton,3
/auto,3
demostrate/,3
commnicate,3
deficecny,3
brdge,3
deostrate,3
1680803,3
1752187,3
(uploaded),3
CFM.,3
MOLENGRACHT,3
MUNTGRACHT),3
element:,3
M-SCAT:,3
driver,3
1680734,3
one's,3
head/accessories,3
VM/internal,3
Unfavorable,3
untimely,3
FS.,3
winds/swell.,3
D-deck,3
session).,3
office/owners,3
INSTRUCTRUCTION/SMP05,3
INSERTED,3
FOCO,3
CALCUATION.,3
RELEATED,3
INVESTIGATE,3
FOMULA,3
AMAS,3
INDEX,3
OVER.,3
name/register,3
UP-TO-DATE,3
ARRIVAL/BERTH,3
TROUBLE,3
SHOOT,3
1751944,3
Capacities,3
onboared,3
1751945,3
RELIABILITY,3
expires,3
Recharging,3
SLS.6,3
Rev.3.,3
"03/2020,",3
5-yearly,3
hydro-testing,3
Cylinder.,3
"Houston/USA,",3
Taranto/,3
authorities/agents,3
weather/sea,3
value:,3
marine-grade,3
night's,3
1752486,3
Tyne,3
26/09/23.,3
Riga.,3
Consider,3
1752494,3
people.,3
1752503,3
"COC,",3
"contract,",3
03/Feb/2023.,3
(STCW,3
III/7).,3
Countersigned,3
1752506,3
Different,3
position),3
"free,",3
waterborne,3
sailors,3
Differences,3
deckboy,3
30y,3
1680307,3
ensuing,3
accesses,3
re-rigged,3
1752539,3
1752465,3
high-quality,3
1752275,3
reschedule.,3
N°,3
E.g;,3
"""Major",3
"company""",3
templates,3
veritas),3
1752354,3
sightly,3
unrectified,3
anti-rust,3
formation.,3
TSI's,3
MSI's,3
re-iterating,3
1752382,3
Lashings,3
Individually,3
HRU's.,3
L/Raft,3
check/patrol,3
re-lashed,3
individually.,3
improved-17,3
1680530,3
Escape-Exit,3
(out,3
hatch/provision,3
1752425,3
fade,3
CO2-leakage,3
Azimuth,3
scuppers.,3
Inmarsat-c,3
Re-adjusted,3
"cylinder,",3
1685324,3
Lifeboats.,3
3.14.1,3
tiller.,3
1685259,3
seamen.,3
OCIS,3
"products,",3
"Knowledge,",3
Inmarsat-C.,3
SOP-21[PASSAGE,3
PLAN],3
NP286(4),3
"authorities""",3
VOL6.,3
1746457,3
1746492,3
anybody,3
Bread,3
SMO-DM-07,3
receiver.,3
broadcasts,3
servicing.,3
"Fish,",3
Isolates,3
"Isolates,",3
"SATISFACTORY,",3
FIREMAN'S,3
D.P.A,3
"blades,",3
gluing,3
(louvre,3
'ABANDON,3
"S-VDR"".",3
S-121,3
library),3
pre-embarkation,3
hand-over,3
"radars,",3
UMA,3
"""periodically",3
SIRB,3
"minute,",3
Mert),3
(Tasyurek,3
tops,3
well-,3
1685410,3
re-inspection/prior,3
Ago,3
"HRU,",3
"sail,",3
commissioned.,3
(Insufficient).,3
Commun,3
"rds,",3
Argentina),3
"structure),",3
"latch,",3
(examination,3
Washroom,3
"LOW,",3
"STOPPED,",3
1374,3
ALARMS.,3
/investigation,3
(15ppm),3
"marking,",3
"bbls,",3
1684232,3
10-MAR-23,3
10-FEB-23:,3
vseel,3
1746767,3
1684178,3
quik,3
vale,3
reoccurance,3
1746795,3
II-I,3
19.09.2023,3
-Officer,3
Lights.,3
occurance,3
1747101,3
"Cleaning,",3
1747247,3
Ammonium,3
Nitrate,3
(UN,3
2067),3
mains,3
continuesly,3
supervisions,3
(message,3
PPM),3
EVACUATED,3
VS-01,3
EXTINGUISHING,3
"MEDIUM,",3
LIFELINE,3
FIREPROOF,3
situations).,3
above:,3
17/09/23,3
documents).,3
(AMP),3
(closed,3
successfully),3
prohibiting,3
"(firefighters),",3
"3.5,",3
Explanation:,3
5.2:,3
contravention,3
Material:,3
1684602,3
2011.,3
*The,3
(e.,3
"obligations,",3
"needs,",3
room).,3
refilling,3
fireproof-type,3
*Master,3
Limitations,3
1222,3
S-VDR,3
Corrections,3
"Initially,",3
Bridge-to-Bridge,3
Bridge-to-Shore,3
handwritten.,3
handwritten,3
user.,3
weights,3
"fist""",3
"""monkey's",3
auditable,3
"instead,",3
"difficult,",3
flights,3
1745800,3
"Sarroch,",3
carton,3
extracting,3
on/off.,3
3.Share,3
Defect:,3
(SEA);,3
1685938,3
Alarms/,3
Constanta.,3
parameters).,3
"Deficiency,",3
screens.,3
observation),3
job),3
berth;,3
Needs:,3
(English),3
05102,3
verifiy,3
"Yangjiang,",3
Superintendets,3
tidied/cleaned,3
strctly,3
adviced,3
huge,3
reparing,3
Egypt,3
rised,3
LT-,3
3110s,3
&LT3110,3
INM,3
authorietes.,3
anchor/winch,3
UNACCESSIBLE,3
awaylable,3
week.Company,3
STARDBOARD,3
1686317,3
1686258,3
Consult,3
recirculating,3
annunciator,3
20s,3
history.,3
Smart-Bilge,3
accessebility.,3
instantaneous,3
alarms),3
1745824,3
transpired,3
VS-18,3
1746016,3
